Cidade;País;Latitude;Longitude;Ano;População
Ostia;Italy;41.75551909;12.28966708;-100;30000
Oxyrhyncus;Egypt;28.53558797;30.65990829;-100;34000
Pataliputra;India;25611;85144;-100;200000
Pergamum;Turkey;39.13225127;27.1836318;-100;40000
Pergamum;Turkey;39.13225127;27.1836318;-100;100000
Petra;Jordan;30.325172;35.442581;-100;30000
Qufu;China;35.6;117.033333;-100;100000
Rome;Italy;41.89474;12.4839;-100;400000
Seleucia;Iraq;33.094444;44.522222;-100;250000
Seleucia;Iraq;33.094444;44.522222;-100;300000
Smyrna;Turkey;38.41273;27.13838;-100;90000
Taxilla;Pakistan;33.75743141;72.82952293;-100;150000
Teotihuacan;Mexico;19.69291001;-98.84606;-100;45000
Thessaloniki;Greece;40.63935;22.944606;-100;35000
Vaishali;India;25.6833;85.081782;-100;100000
Xian;China;34.341485;108.940404;-100;400000
Zafar;Yemen;14.21175142;44.40341925;-100;60000
Alexandria;Egypt;31.200092;29.918739;1;400000
Antioch;Turkey;36.20655;36.15722;1;270000
Anuradhapura;Sri Lanka;8.35;80.383333;1;100000
Apamea;Turkey;35.41853326;36.40475674;1;130000
Chengdu;China;30.66667;104.06667;1;250000
Ephesus;Turkey;37.94049284;27.34104109;1;200000
Jerusalem;Israel;31.76904;35.21633;1;100000
Linzi;China;36.8167;118.3;1;100000
Luoyang;China;34.669722;112.442222;1;260000
Maoling;China;34.335853;108.570328;1;180000
Merv;Turkmenistan;37.6628;62.1925;1;100000
Pataliputra;India;25611;85144;1;100000
Pergamum;Turkey;39.13225127;27.1836318;1;160000
Peshawar;Pakistan;34008;71.57849;1;100000
Qufu;China;35.6;117.033333;1;170000
Rome;Italy;41.89474;12.4839;1;800000
Seleucia;Iraq;33.094444;44.522222;1;400000
Taxilla;Pakistan;33.75743141;72.82952293;1;100000
Vaishali;India;25.6833;85.081782;1;100000
Xian;China;34.341485;108.940404;1;420000
Alexandria;Egypt;31.200092;29.918739;100;500000
Antioch;Turkey;36.20655;36.15722;100;330000
Anuradhapura;Sri Lanka;8.35;80.383333;100;200000
Apamea;Turkey;35.41853326;36.40475674;100;100000
Cadiz;Spain;36.52978;-6.29465;100;65000
Capua;Italy;41.09971;14.22013;100;170000
Carthage;Tunisia;36.858056;10.330833;100;250000
Ephesus;Turkey;37.94049284;27.34104109;100;200000
Luoyang;China;34.669722;112.442222;100;420000
Luoyang;China;34.669722;112.442222;100;420000
Madurai;India;9.91735;78.11962;100;50000
Merv;Turkmenistan;37.6628;62.1925;100;100000
Pataliputra;India;25611;85144;100;100000
Pergamum;Turkey;39.13225127;27.1836318;100;140000
Peshawar;Pakistan;34008;71.57849;100;100000
Rome;Italy;41.89474;12.4839;100;450000
Rome;Italy;41.89474;12.4839;100;1000000
Seleucia;Iraq;33.094444;44.522222;100;400000
Smyrna;Turkey;38.41273;27.13838;100;125000
Taxilla;Pakistan;33.75743141;72.82952293;100;150000
Vaishali;India;25.6833;85.081782;100;100000
Xian;China;34.341485;108.940404;100;100000
Alexandria;Egypt;31.200092;29.918739;200;600000
Antioch;Turkey;36.20655;36.15722;200;400000
Anuradhapura;Sri Lanka;8.35;80.383333;200;200000
Apamea;Turkey;35.41853326;36.40475674;200;120000
Capua;Italy;41.09971;14.22013;200;240000
Carthage;Tunisia;36.858056;10.330833;200;300000
Ephesus;Turkey;37.94049284;27.34104109;200;200000
Kayseri;Turkey;38.73222;35.48528;200;100000
Linzi;China;36.8167;118.3;200;100000
Luoyang;China;34.669722;112.442222;200;100000
Pataliputra;India;25611;85144;200;100000
Pergamum;Turkey;39.13225127;27.1836318;200;170000
Peshawar;Pakistan;34008;71.57849;200;100000
Rome;Italy;41.89474;12.4839;200;1200000
Smyrna;Turkey;38.41273;27.13838;200;100000
Taxilla;Pakistan;33.75743141;72.82952293;200;100000
Vaishali;India;25.6833;85.081782;200;100000
Trabzon;Turkey;41.00145;39.717806;260;66000
Alexandria;Egypt;31.200092;29.918739;300;500000
Antioch;Turkey;36.20655;36.15722;300;330000
Anuradhapura;Sri Lanka;8.35;80.383333;300;100000
Capua;Italy;41.09971;14.22013;300;170000
Carthage;Tunisia;36.858056;10.330833;300;300000
Ctesiphon;Iraq;33.09378746;44.58006701;300;100000
Ephesus;Turkey;37.94049284;27.34104109;300;125000
Luoyang;China;34.669722;112.442222;300;250000
Merida;Spain;38.91611;-6.34366;300;100000
Merv;Turkmenistan;37.6628;62.1925;300;100000
Milan;Italy;45.465453;9.198786;300;100000
Nanjing;China;32.05;118.766667;300;100000
Nicomedia;Turkey;40.766667;29.916667;300;100000
Rome;Italy;41.89474;12.4839;300;1000000
Taxilla;Pakistan;33.75743141;72.82952293;300;100000
Trier;Germany;49.75565;6.63935;300;100000
Ujjain;India;23.18239;75.77643;300;100000
Vaishali;India;25.6833;85.081782;300;200000
Alexandria;Egypt;31.200092;29.918739;361;125000
Antioch;Syria/Turkey;36.20655;36.15722;361;150000
Arles;France;43.6767;4.6278;361;40000
Carthage;Tunisia;36.8581;10.3308;361;66000
Ctesiphon;Iraq;33.09378746;44.58006701;361;250000
Damascus;Syria;33.5102;36.29128;361;40000
Edessa;Turkey;37.15;38.8;361;75000
Handan;China;36.6;114.483333;361;120000
Hippos;Israel;32.77907253;35.65948301;361;40000
Jerusalem;Israel;31.76904;35.21633;361;50000
Leptis;Libya;32.63777029;14.29232884;361;50000
Liaotung;China;40.5;121.5;361;40000
Milan;Italy;45.465453;9.198786;361;40000
Nanjing;China;32.05;118.766667;361;150000
Nishapur;Iran;36.213333;58.795833;361;50000
Patna;India;25.610533;85.14145;361;150000
Pyongyang;Dem. People's Republic of Korea;39.03385;125.75432;361;50000
Rome;Italy;41.89474;12.4839;361;150000
Teotihuacan;Mexico;19.69291001;-98.84606;361;90000
Thessaloniki;Greece;40.63935;22.944606;361;42000
Trier;Germany;49.75565;6.63935;361;60000
Ujjain;India;23.18239;75.77643;361;80000
Vienne;France;45.51667;4.86667;361;45000
Xian;China;34.341485;108.940404;361;80000
Alexandria;Egypt;31.200092;29.918739;400;200000
Antioch;Turkey;36.20655;36.15722;400;270000
Capua;Italy;41.09971;14.22013;400;100000
Caracol;Mexico;20.6792;-88.5707;400;100000
Carthage;Tunisia;36.858056;10.330833;400;270000
Ctesiphon;Iraq;33.09378746;44.58006701;400;250000
Datong;China;40.083333;113.3;400;100000
Handan;China;36.6;114.483333;400;100000
Istanbul;Turkey;41.005275;28.976944;400;400000
Luoyang;China;34.669722;112.442222;400;200000
Merida;Spain;38.91611;-6.34366;400;100000
Merv;Turkmenistan;37.6628;62.1925;400;100000
Nanjing;China;32.05;118.766667;400;300000
Rome;Italy;41.89474;12.4839;400;800000
Taxilla;Pakistan;33.75743141;72.82952293;400;100000
Teotihuacan;Mexico;19.69291001;-98.84606;400;100000
Tikal;Guatemala;17.222094;-89.623614;400;100000
Xian;China;34.341485;108.940404;400;100000
Alexandria;Egypt;31.200092;29.918739;500;100000
Alexandria;Egypt;31.200092;29.918739;500;200000
Antioch;Syria/Turkey;36.20655;36.15722;500;150000
Antioch;Turkey;36.20655;36.15722;500;250000
Caracol;Mexico;20.6792;-88.5707;500;100000
Carthage;Tunisia;36.8581;10.3308;500;100000
Ctesiphon;Iraq;33.09378746;44.58006701;500;400000
Ctesiphon;Iraq;33.09378746;44.58006701;500;400000
Damascus;Syria;33.5102;36.29128;500;50000
Datong;China;40.083333;113.3;500;200000
Diyarbakir;Turkey;37.914411;40.230628;500;80000
Edessa;Turkey;37.15;38.8;500;90000
Edessa;Turkey;37.15;38.8;500;100000
Ephesus;Turkey;37.94049284;27.34104109;500;100000
Handan;China;36.6;114.483333;500;200000
Istanbul;Turkey;41.005275;28.976944;500;400000
Istanbul;Turkey;41.005275;28.976944;500;500000
Jerusalem;Israel;31.76904;35.21633;500;50000
Jerusalem;Israel;31.76904;35.21633;500;100000
Kayseri;Turkey;38.73222;35.48528;500;50000
Luoyang;China;34.669722;112.442222;500;200000
Luoyang;China;34.669722;112.442222;500;500000
Madurai;India;9.91735;78.11962;500;100000
Merv;Turkmenistan;37.6628;62.1925;500;100000
Nanjing;China;32.05;118.766667;500;150000
Nanjing;China;32.05;118.766667;500;500000
Nishapur;Iran;36.213333;58.795833;500;50000
Pyongyang;Dem. People's Republic of Korea;39.03385;125.75432;500;60000
Rome;Italy;41.89474;12.4839;500;100000
Rome;Italy;41.89474;12.4839;500;100000
Taluqan;Afghanistan;36.716667;69.516667;500;50000
Teotihuacan;Mexico;19.69291001;-98.84606;500;125000
Teotihuacan;Mexico;19.69291001;-98.84606;500;150000
Tikal;Guatemala;17.222094;-89.623614;500;100000
Xian;China;34.341485;108.940404;500;100000
Diyarbakir;Turkey;37.914411;40.230628;502;80000
Luoyang;China;34.669722;112.442222;528;240000
Kayseri;Turkey;38.73222;35.48528;550;60000
Hangzhou;China;30.25;120.166667;591;60000
Alexandria;Egypt;31.200092;29.918739;600;100000
Antioch;Turkey;36.20655;36.15722;600;125000
Anuradhapura;Sri Lanka;8.35;80.383333;600;100000
Caracol;Mexico;20.6792;-88.5707;600;140000
Chengdu;China;30.66667;104.06667;600;81000
Ctesiphon;Iraq;33.09378746;44.58006701;600;500000
Ephesus;Turkey;37.94049284;27.34104109;600;100000
Istanbul;Turkey;41.005275;28.976944;600;600000
Jerusalem;Israel;31.76904;35.21633;600;100000
Kanauji, Kanauj;India;27.05519;79.91808;600;200000
Luoyang;China;34.669722;112.442222;600;500000
Madurai;India;9.91735;78.11962;600;100000
Pyay;Myanmar;18.82151;95.221029;600;100000
Rome;Italy;41.89474;12.4839;600;50000
Suzhou;China;31.3;120.6;600;120000
Teotihuacan;Mexico;19.69291001;-98.84606;600;100000
Wuxi;China;31.49117;120.31191;600;100000
Xian;China;34.341485;108.940404;600;400000
Medina;Saudi Arabia;24.4609;39.620189;620;15000
Dali;China;25.606486;100.267638;621;18000
Aleppo;Syria;36.216667;37.166667;622;72000
Alexandria;Egypt;31.200092;29.918739;622;94000
Anuradhapura;Sri Lanka;8.31223;80.41306;622;70000
Aror;Pakistan;27.65;68.9833;622;50000
Badami;India;15.91495;75.67683;622;70000
Carthage;Tunisia;36.8581;10.3308;622;50000
Chengdu;China;30.66667;104.06667;622;81000
Ctesiphon;Iraq;33.09378746;44.58006701;622;500000
Damascus;Syria;33.5102;36.29128;622;50000
Dvin;Armenia;40.01984;44.58376;622;47000
Edessa;Turkey;37.15;38.8;622;50000
El Tajin;Mexico;20.4481;97.3782;622;40000
Hangzhou;China;30.25;120.166667;622;60000
Isanapura;Cambodia;11.55;104.916667;622;70000
Istakhr;Iran;29.9797278;52.90898604;622;40000
Istanbul;Turkey;41.005275;28.976944;622;400000
Jerusalem;Israel;31.76904;35.21633;622;50000
Kamarupa;India;26.183333;91.733333;622;40000
Kanauji;India;27.05519;79.91808;622;120000
Kanchipuram;India;12.834173;79.70364;622;70000
Kashi;China;39.4704;75.989756;622;50000
Kayseri;Turkey;38.73222;35.48528;622;60000
Kosambi;India;25.338984;81.392899;622;40000
Liaotung;China;40.5;121.5;622;40000
Luoyang;China;34.669722;112.442222;622;200000
Madurai;India;9.91735;78.11962;622;70000
Nanjing;China;32.05;118.766667;622;50000
Pundravardhana;India;25.5;81.5;622;40000
Pyay;Myanmar;18.82151;95.221029;622;100000
Pyongyang;Dem. People's Republic of Korea;39.03385;125.75432;622;60000
Rome;Italy;41.89474;12.4839;622;50000
Samarkand;Uzbekistan;39.6576;66.947561;622;45000
Seville;Spain;37.388097;-5.982331;622;40000
Srinagar;India;34.08842;74.80298;622;45000
Teotihuacan;Mexico;19.69291001;-98.84606;622;60000
Thessaloniki;Greece;40.63935;22.944606;622;40000
Vallabhi;India;21.8878;71.8795;622;40000
Varanasi;India;25.317645;82.973914;622;65000
Vijayawada;India;16.506174;80.648015;622;50000
Xian;China;34.341485;108.940404;622;400000
Mecca;Saudi Arabia;21.42667;39.82611;627;24000
Aksu;China;41.12306;80.26444;630;1500
Broach;India;21.724644;73.002294;630;20000
Jerusalem;Israel;31.76904;35.21633;630;62000
Kanauji;India;27.05519;79.91808;630;100000
Kashi;China;39.4704;75.989756;630;50000
Kathmandu;Nepal;27.7;85.333333;630;22000
Mathura;India;27.4925;77.673611;630;15000
Srinagar;India;34.08842;74.80298;630;45000
Tamralipti;India;22.3;87.92;630;30000
Varanasi;India;25.317645;82.973914;630;65000
Aleppo;Syria;36.216667;37.166667;637;72000
Faizabad;India;26.779386;82.142169;640;25000
Kanchipuram;India;12.834173;79.70364;640;70000
Kairouan;Tunisia;35.674444;10.101667;670;10000
Basra;Iraq;30.5;47.816667;671;200000
Kufa;Iraq;32.033333;44.4;671;200000
Mecca;Saudi Arabia;21.42667;39.82611;692;60000
Shiraz;Iran;29.61031;52.53114;693;25000
Kufa;Iraq;32.033333;44.4;696;200000
Alexandria;Egypt;31.200092;29.918739;700;100000
Anuradhapura;Sri Lanka;8.35;80.383333;700;100000
Basra;Iraq;30.5;47.816667;700;200000
Cairo;Egypt;30.06263;31.24967;700;100000
Caracol;Mexico;20.6792;-88.5707;700;100000
Chengdu;China;30.66667;104.06667;700;100000
Damascus;Syria;33.5102;36.29128;700;300000
Guangzhou;China;23.11667;113.25;700;200000
Istanbul;Turkey;41.005275;28.976944;700;400000
Kaifeng;China;34.7986;114.30742;700;100000
Kanauji, Kanauj;India;27.05519;79.91808;700;200000
Kufa;Iraq;32.033333;44.4;700;200000
Lisbon;Portugal;38.71667;-9.13333;700;15000
Luoyang;China;34.669722;112.442222;700;500000
Madurai;India;9.91735;78.11962;700;100000
Merv;Turkmenistan;37.6628;62.1925;700;100000
Pyay;Myanmar;18.82151;95.221029;700;100000
Rome;Italy;41.89474;12.4839;700;50000
Suzhou;China;31.3;120.6;700;100000
Teotihuacan;Mexico;19.69291001;-98.84606;700;100000
Tikal;Guatemala;17.222094;-89.623614;700;100000
Tours;France;47.38333;0.68333;700;17000
Xian;China;34.341485;108.940404;700;1000000
Damascus;Syria;33.5102;36.29128;705;300000
Nara City;Japan;34.685333;135.832742;709;200000
Thatta;India;24.746117;67.924336;711;24000
Damascus;Syria;33.5102;36.29128;715;300000
Kufa;Iraq;32.033333;44.4;715;100000
Basra;Iraq;30.5;47.816667;717;100000
Alexandria;Egypt;31.200092;29.918739;730;90000
Kufa;Iraq;32.033333;44.4;740;90000
Poitiers;France;46.58333;0.33333;741;7000
Kaifeng;China;34.7986;114.30742;742;50000
Tsinkiang;China;24.913889;118.58583;742;26000
Lanzhou;China;36.061089;103.834304;750;14226
Patan;India;23.8507;72.12963;750;40000
Trier;Germany;49.75565;6.63935;750;10000
Wuhan;China;30.58333;114.26667;750;84563
Tikal;Guatemala;17.222094;-89.623614;751;63000
Mosul;Iraq;36335;43.11889;752;40000
Kufa;Iraq;32.033333;44.4;754;110000
Tsinkiang;China;24.913889;118.58583;755;26000
Balasaghun;Kyrgyzstan;42.379739;75.250456;757;24000
Sidjilmasa;Morocco;31.28;-4.28;757;24000
Baghdad;Iraq;33.34058;44.40088;763;480000
Lhasa;China;29.645563;91.140749;765;100000
Bukhara;Uzbekistan;39.765869;64.422347;782;45000
Nara City;Japan;34.685333;135.832742;784;200000
Alexandria;Egypt;31.200092;29.918739;800;95000
Alexandria;Egypt;31.200092;29.918739;800;100000
Anbar;Iraq;32.559761;41.919647;800;60000
Anuradhapura;Sri Lanka;8.35;80.383333;800;100000
Astrakhan;Russian Federation;46.366681;48.083239;800;30000
Augsberg;Germany;48.371444;10.898239;800;6000
Baghdad;Iraq;33.34058;44.40088;800;700000
Baghdad;Iraq;33.34058;44.40088;800;700000
Basra;Iraq;30.5;47.816667;800;100000
Basra;Iraq;30.5;47.816667;800;100000
Bukhara;Uzbekistan;39.765869;64.422347;800;45000
Cairo;Egypt;30.06263;31.24967;800;100000
Cairo;Egypt;30.06263;31.24967;800;100000
Caracol;Mexico;20.6792;-88.5707;800;100000
Chengdu;China;30.66667;104.06667;800;75000
Chengdu;China;30.66667;104.06667;800;100000
Cologne;Germany;50.937531;6.960278;800;15000
Cordoba;Spain;38.046133;-4.893564;800;160000
Cordoba;Spain;38.046133;-4.893564;800;160000
Dali;China;25.606486;100.267638;800;75000
Damascus;Syria;33.5102;36.29128;800;100000
Dienne;Senegal;15.033366;-16.350122;800;10000
El Tajin;Mexico;20.4481;97.3782;800;40000
Ellora;India;20.026319;75.177641;800;45000
Esfahan;Iran;32.651389;51.679192;800;25000
Gao;Mali;16.27167;-0.04472;800;72000
Guangzhou;China;23.11667;113.25;800;200000
Hangzhou;China;30.25;120.166667;800;70000
Istanbul;Turkey;41.005275;28.976944;800;250000
Istanbul;Turkey;41.005275;28.976944;800;400000
Kaifeng;China;34.7986;114.30742;800;55000
Kaifeng;China;34.7986;114.30742;800;100000
Kairouan;Tunisia;35.674444;10.101667;800;80000
Kanauji;India;27.05519;79.91808;800;80000
Kanauji, Kanauj;India;27.05519;79.91808;800;100000
Kherson;Ukraine;46.635417;32.616867;800;20000
Kufa;Iraq;32.033333;44.4;800;200000
Kush;Egypt;18.53;31.84;800;40000
Kyoto;Japan;35.02107;135.75385;800;200000
Kyoto;Japan;35.02107;135.75385;800;100000
Lhasa;China;29.645563;91.140749;800;100000
Lhasa;China;29.645563;91.140749;800;100000
Lisbon;Portugal;38.71667;-9.13333;800;15000
Luoyang;China;34.669722;112.442222;800;300000
Luoyang;China;34.669722;112.442222;800;400000
Lyon;France;45.74846;4.84671;800;12000
Madurai;India;9.91735;78.11962;800;70000
Mansura;Pakistan;25.590258;68.776944;800;60000
Mecca;Saudi Arabia;21.42667;39.82611;800;80000
Mecca;Saudi Arabia;21.42667;39.82611;800;100000
Merida;Spain;38.91611;-6.34366;800;30000
Merv;Turkmenistan;37.6628;62.1925;800;120000
Messina;Italy;38.19327;15.54969;800;25000
Metz;France;49.11911;6.17269;800;25000
Milan;Italy;45.465453;9.198786;800;25000
Monte Alban;Mexico;17.043989;-96.767467;800;30000
Naples;Italy;40.851775;14.268122;800;30000
Nara City;Japan;34.685333;135.832742;800;100000
Pachacamac;Peru;-12.188786;-76.849033;800;2000
Paris;France;48.856614;2.352222;800;25000
Patan;India;23.8507;72.12963;800;40000
Pavia;Italy;45.18446;9.16145;800;22000
Pliska;Bulgaria;43.362531;27.125539;800;34000
Poitiers;France;46.58333;0.33333;800;10000
Prambanan;Indonesia;-7.752022;110.491369;800;60000
Pyay;Myanmar;18.82151;95.221029;800;100000
Rayy;Iran;35.5833;51.4333;800;100000
Rayy;Iran;35.5833;51.4333;800;200000
Reims;France;49.25;4.03333;800;20000
Rome;Italy;41.89474;12.4839;800;50000
Samarkand;Uzbekistan;39.6576;66.947561;800;75000
Seville;Spain;37.388097;-5.982331;800;35000
Sidjilmasa;Morocco;31.28;-4.28;800;24000
Suzhou;China;31.3;120.6;800;84000
Suzhou;China;31.3;120.6;800;100000
Taiyuan;China;37.87059;112.548879;800;25000
Thessaloniki;Greece;40.63935;22.944606;800;40000
Tiahuanaco;Bolivia;-16.55228;-68.67953;800;20000
Tiahuanaco;Bolivia;-16.55228;-68.67953;800;100000
Tikal;Guatemala;17.222094;-89.623614;800;40000
Toledo;Spain;39.862831;-4.027322;800;25000
Tours;France;47.38333;0.68333;800;20000
Trier;Germany;49.75565;6.63935;800;15000
Tsinkiang;China;24.913889;118.58583;800;30000
Verona;Italy;45.43419;10.99779;800;30000
Vijayawada;India;16.506174;80.648015;800;40000
Wuhan;China;30.58333;114.26667;800;84000
Xian;China;34.341485;108.940404;800;600000
Xian;China;34.341485;108.940404;800;800000
Yangzhou;China;32.4;119.416667;800;70000
Cologne;Germany;50.937531;6.960278;804;15000
Xian;China;34.341485;108.940404;805;600000
Fez;Morocco;34.033333;-5.01;808;15000
Suzhou;China;31.3;120.6;810;84000
Edirne;Turkey;41.681808;26.562269;812;10000
Kairouan;Tunisia;35.674444;10.101667;812;78000
Balasaghun;Kyrgyzstan;42.379739;75.250456;821;18000
Iraklion;Greece;35.338736;25.144214;827;15000
Bukhara;Uzbekistan;39.765869;64.422347;830;45000
Baghdad;Iraq;33.34058;44.40088;833;900000
Samarra;Iraq;34.198333;43.874167;836;280000
Yangzhou;China;32.4;119.416667;838;70000
Kanauji;India;27.05519;79.91808;850;80000
Tarsus;Turkey;36.91876;34.8784;850;48000
Samarra;Iraq;34.198333;43.874167;858;270000
Alexandria;Egypt;31.200092;29.918739;860;100000
Dali;China;25.606486;100.267638;860;100000
Cologne;Germany;50.937531;6.960278;874;21000
Manyakheta;India;17.19313;77.157379;875;75000
Alexandria;Egypt;31.200092;29.918739;881;160000
Chengdu;China;30.66667;104.06667;881;75000
Burgos;Spain;42.35;-3.7;884;9000
Cairo;Egypt;30.06263;31.24967;884;150000
Chengdu;China;30.66667;104.06667;886;75000
Angkor;Cambodia;13.412417;103.86705;889;90000
Samarra;Iraq;34.198333;43.874167;889;280000
Seville;Spain;37.388097;-5.982331;889;35000
Alexandria;Egypt;31.200092;29.918739;900;175000
Alexandria;Egypt;31.200092;29.918739;900;100000
Angkor;Cambodia;13.412417;103.86705;900;90000
Angkor;Cambodia;13.412417;103.86705;900;100000
Anuradhapura;Sri Lanka;8.35;80.383333;900;100000
Baghdad;Iraq;33.34058;44.40088;900;900000
Baghdad;Iraq;33.34058;44.40088;900;900000
Basra;Iraq;30.5;47.816667;900;100000
Beijing;China;39.9075;116.39723;900;40000
Bobastro;Spain;36.716667;-4.416667;900;36000
Bukhara;Uzbekistan;39.765869;64.422347;900;100000
Bukhara;Uzbekistan;39.765869;64.422347;900;100000
Cairo;Egypt;30.06263;31.24967;900;150000
Changzhou;China;31.77358;119.95401;900;75000
Chengdu;China;30.66667;104.06667;900;75000
Chinkiang;China;32.2;119.416667;900;25000
Cordoba;Spain;38.046133;-4.893564;900;20000
Cordoba;Spain;38.046133;-4.893564;900;200000
Dali;China;25.606486;100.267638;900;90000
Dali;China;25.606486;100.267638;900;100000
El Tajin;Mexico;20.4481;97.3782;900;50000
Ellora;India;20.026319;75.177641;900;45000
Herat;Afghanistan;34.34817;62.19967;900;32000
Istanbul;Turkey;41.005275;28.976944;900;300000
Istanbul;Turkey;41.005275;28.976944;900;500000
Kaifeng;China;34.7986;114.30742;900;100000
Kairouan;Tunisia;35.674444;10.101667;900;100000
Kairouan;Tunisia;35.674444;10.101667;900;100000
Kanauji;India;27.05519;79.91808;900;80000
Kanauji, Kanauj;India;27.05519;79.91808;900;100000
Kush;Egypt;18.53;31.84;900;40000
Kyoto;Japan;35.02107;135.75385;900;200000
Luoyang;China;34.669722;112.442222;900;200000
Madurai;India;9.91735;78.11962;900;50000
Mansura;Pakistan;25.590258;68.776944;900;65000
Manyakheta;India;17.19313;77.157379;900;100000
Manyakheta;India;17.19313;77.157379;900;100000
Merida;Mexico;20.979719;-89.615789;900;40000
Merida;Spain;38.91611;-6.34366;900;40000
Merv;Turkmenistan;37.6628;62.1925;900;120000
Metz;France;49.11911;6.17269;900;14000
Mopsuetia;Turkey;36.957778;35.623889;900;100000
Nanning;China;22.81667;108.31667;900;40000
Nishapur;Iran;36.213333;58.795833;900;100000
Nishapur;Iran;36.213333;58.795833;900;130000
Patan;India;23.8507;72.12963;900;80000
Patan;India;23.83;72.12;900;100000
Preslav;Bulgaria;43.164542;26.817967;900;40000
Rayy;Iran;35.5833;51.4333;900;100000
Rayy;Iran;35.5833;51.4333;900;100000
Reggio di Calabria;Italy;38.1113;15.647292;900;17000
Rome;Italy;41.89474;12.4839;900;40000
Samarkand;Uzbekistan;39.6576;66.947561;900;80000
Samarkand;Uzbekistan;39.6576;66.947561;900;100000
Samarra;Iraq;34.198333;43.874167;900;100000
Seville;Spain;37.388097;-5.982331;900;40000
Siraf;Iran;27.666667;52.3425;900;40000
Suzhou;China;31.3;120.6;900;81000
Suzhou;China;31.3;120.6;900;100000
Tarsus;Turkey;36.91876;34.8784;900;48000
Thanjavur;India;10.786999;79.137827;900;100000
